npi,depression,tobacco,weight,bloodpressure,comparingmeds,reduceheart
1578848792,,96,,,,
1295166882,,,2,,,
1649696238,,,50,,,
1215354642,,100,35,,,
1861699506,,92,,,,
1033549548,,,,100,,
1073941571,,,100,,,
1942574132,,,100,,,
1386938868,,,96,,,
1629206891,,100,,,,
1033372941,,99,,,,
1790123388,,100,98,,,
1144494386,,,82,,,
1952640179,,,71,,,
1457473738,,100,,,,
1609048800,85,100,93,,,
1457602252,,,100,,,
1356524946,,,100,,,
1316179732,,97,,,,
1760726574,,,100,,,
1982850020,,96,68,,,
1780892968,,92,84,,,
1811147911,,,,100,,
1558505206,,,100,,,
1609122944,,,53,,,
1831173293,,100,100,,,
1548519085,,,100,,,
1548527260,,,100,,,
1033238076,,,,100,,
1548517238,,,100,,,
1477797025,,,97,,,
1407101520,,,100,,,
1326311077,,,100,,,
1912158627,,100,,,,
1184996530,,71,23,22,,
1215129549,,93,41,,,
1366638165,,100,,,,
1114147931,,66,3,,,
1659671881,,,100,,,
1598848335,,72,,,,
1588651434,,100,,,,
1861489759,,98,94,,,
1598704355,,51,,,,
1609872159,,100,96,,,
1063639854,,,96,,,
1801861513,,100,,,,
1356338560,,100,,,,
1033407333,,95,38,,,
1184608143,,100,,,,
1164472726,,100,,,,
1902865504,,,,98,,
1710961412,,100,,,,
1467481580,,100,,,,
1467454835,,95,,,,
1134181068,,100,,,,
1710974365,,93,,,,
1194740837,,100,,100,,
1952303117,,98,,,,
1346224078,,,100,,,
1336144740,,,,84,,
1700835295,,100,,,,
1679595276,,100,,,,
1912977331,,95,,,,
1598792608,,100,,,,
1669584819,,88,48,,,
1083619233,,97,,,,
1952736753,100,,,,,
1114919073,0,95,51,,100,94
1336214162,,,100,,,
1790765584,,93,33,,,
1821090192,,100,100,,,
1942281852,,94,,,,
1730184201,,98,,,,
1972576346,,100,100,,,
1326093451,,,74,,,
1295870087,,100,,,,
1437144094,0,100,51,,,91
1962585208,,100,100,,,
1407856073,,100,,,,
1275571713,,100,,,,
1427121193,,,,100,,
1902834708,,99,,,,
1073539987,,,100,,,
1316986136,,,98,,,
1497711873,100,100,,,,
1063409639,,100,,,,99
1790706406,,100,100,,,
1972550101,,97,,,,
1396748083,,44,18,17,,
1629022967,,,97,,,
1588790877,,89,,,,
1144287137,,100,100,,,
1265407274,,100,100,,,
1972590057,,100,,,,
1689641557,,,97,,,
1578652186,,,100,,,
1962429530,,98,49,,,
1104802982,,,100,,,
1457467128,,100,100,,,
1710956156,,99,100,,,
1902804313,,100,,100,,
1275577124,,100,76,,,
1851372478,,,100,,,
1730273806,,100,,,,
1265427371,,96,97,98,,
1255310199,,100,40,68,,
1730153099,,100,,,,
1972602423,,100,100,,,
1538112495,,94,,,,
1063628360,,91,70,,,
1285640896,,100,100,,,
1518049733,,,,58,,
1013020593,100,100,95,,,
1417045790,,95,,,,
1861460974,,81,0,,,
1811984941,,100,100,,,
1225037062,,100,,,,
1124067368,0,95,39,,,86
1205809720,,100,,,,
1841289428,,100,,,,
1407984933,,,,100,,
1508862822,,,,,,94
1346205937,,,100,,,
1154394963,,100,,,,
1659371441,,100,,,,
1669471207,0,90,41,,,
1508881509,,,,27,,
1134176167,,100,100,,,
1841223450,,,99,,,
1942284286,,100,100,,,
1083682629,,100,,,,
1932192259,,100,,,,
1477511582,,93,,,,
1952365249,,96,86,,,
1437182672,,,37,,,
1669404828,,,100,,,
1699768010,,100,,,,
1255377917,,,100,,,
1568493088,,99,31,96,,
1790773323,,,,99,,
1427092923,,100,,,,
1174624241,,98,,,,
1255358230,,100,,,,
1245337609,,,,30,,
1740375062,,,100,,,
1790778918,,100,,,,
1326044330,,90,,,,
1164454211,8,,,,,
1578500732,,98,98,97,,
1013917392,,100,86,,,
1215921234,,100,,,,
1932140944,,93,95,,,
1568412328,,,,100,,
1609893031,,,95,,,
1679516496,,100,,,,
1487676912,,,96,,,
1336106301,,100,,,,
1932120409,,96,,,,
1528097359,,100,,,,
1891833265,,100,,,,
1871567149,,100,,,,
1326074931,,100,,,,
1255371365,,,,100,,
1649381955,,100,,,,
1164492039,,100,,,,
1831107408,100,,,,,
1902867716,,100,,,,
1215925821,,100,,,,
1477548899,,96,33,,,
1114974326,,100,37,,,
1427012459,,100,,,,
1154489839,,,100,,,
1467410530,,,67,,,
1194822064,,100,,,,
1881633980,,83,50,,,
1972556280,,,99,,,
1568455731,,,100,,,
1164502183,,96,94,,,
1538126966,,93,73,,98,62
1689630329,,87,,,,
1023029675,,100,100,96,,
1861459224,,100,97,,,
1184612376,,100,,,,
1730171786,,100,98,93,,
1568495992,,,100,,,
1326076241,,,,21,,
1366472094,,,,100,,
1144284654,,100,,,,
1972569150,,100,,,,
1174512776,,,,,,99
1457328551,,,,,100,
1639146319,,99,,,,
1407897788,,92,,,,
1346298890,,100,,,,
1780689984,,85,21,,,
1235112285,,,100,,,
1043217383,,85,40,,,
1184653669,,95,,,,
1053354175,,,100,,,
1407840572,,95,,,,
1972692762,,100,,,,
1245322098,,,8,,,
1336112739,,,100,,,
1528077815,,100,10,,,
1063403947,,100,52,,,
1952370686,,98,68,,,
1679680946,,52,,,,
1710962857,,100,,,,
1497726749,,95,,,,
1508809591,,,99,,,
1750398319,,100,100,,,98
1831204288,,,47,,,
1669435236,,,100,,,
1104806116,,93,43,,,
1508859042,0,86,40,,,66
1205819828,,,100,,,
1952382129,,97,,,,
1770505232,,100,,,,
1669462065,,96,,,,
1679567291,,100,,,,
1528004694,,,92,,,
1639196421,,100,100,,,
1689772006,,,70,,,
1952300899,,96,,,,
1598751620,,100,,,,
1558363507,,100,,,,
1265632483,,100,94,100,,
1295783751,,100,99,,,
1548255664,,100,,,,
1467544817,,,100,,,
1750384582,,,,100,,
1932297157,,,100,100,,
1598757809,,,,100,,
1619924917,,100,,100,,100
1801971486,,100,99,100,,
1982866653,,100,,,,
1336140466,,100,,,,
1508075334,,,100,,,
1245277268,,100,100,,,
1538265038,,100,,,,
1083691711,,94,40,,,
1083873228,50,100,92,,,
1073784252,,100,44,,,
1306802848,,69,,,,
1396709226,,,,100,,
1013190511,,100,,,,
1396908307,,,86,,,
1356510994,,,83,,,
1063477362,,,,15,,
1821057233,,100,,,,
1609997915,,,100,,,
1972696953,,100,100,100,,
1316918246,,100,,,,
1750348702,,100,,,,
1154385839,,100,98,98,,
1437133683,,96,,,,
1780769364,,100,44,,,
1245303106,,,,99,,
1639187826,,100,98,,100,91
1275574717,,100,,,,
1962619411,,,35,,,
1619159886,,,17,,,
1902090723,,,100,,,
1013014919,,,100,,,
1477734887,,,70,,,
1679631006,,100,,,,
1063517811,,100,,,,
1558540369,,,43,,,
1336148469,,,,100,100,
1336197797,,,,100,,
1154506145,,,,,,90
1437295193,,96,,,,
1861474801,,96,,,,
1619990785,,,68,,,
1578693131,,,98,,,
1215082656,,,100,,,
1841481355,,,100,,,
1093861585,,,,100,,
1780614073,,100,,,,
1093759243,,100,,,,
1699862599,,100,100,100,100,100
1528143120,,,100,,,
1528247327,,100,100,,,
1700946019,,95,42,,100,93
1821102013,,82,,,,
1831309517,,84,,,,
1811933245,,100,,,,
1104980341,,100,,,,
1528066917,,100,,,,
1437146339,,100,80,,,
1699717975,,100,,,,
1578678868,0,100,35,,,
1366451577,,100,100,,,
1265502876,,93,,,,
1871696476,,100,,,,
1912028127,100,,,,,
1720144165,100,,,,,
1538204029,,,99,,,
1770594079,,96,,,,
1932127446,,100,100,,,
1043274947,,100,,100,,
1205156254,,,,,,98
1033310735,,,98,,,
1134114796,,100,57,,,
1710934278,,54,40,26,,
1841503919,,100,,,,
1093785651,100,,100,,,
1679669154,,100,,,,
1922015171,,,100,,,
1144228248,,100,,,,
1528388519,,,100,,,
1235179540,,100,,,,
1669471306,,100,,,,
1306855309,,,86,,,
1649277245,,100,,,,
1639188766,,,100,,,
1134116601,,,100,,,
1396840500,,100,100,100,,
1295728392,,100,61,,,94
1013949619,,99,,,,
1790717932,,92,52,,,
1083618532,,100,,,,
1275595845,,100,,,,
1548223233,,100,,,,
1821313578,,,98,,,
1578708897,,22,,,,
1356434237,,100,,,,
1124221882,,82,,,,
1538151071,,99,,,,
1285680132,,95,,,,
1962499541,0,100,27,,100,85
1306848197,0,97,50,,,94
1417961806,,100,,,,
1881664993,,,98,,,
1972574689,,,,7,,
1629038393,,,98,,,
1588616106,,83,,,,
1285628297,,100,,,,
1124259429,,,72,,,
1821091539,,,,54,,
1225203664,,96,,,,
1083847404,,100,93,,,
1770745614,,100,,,,
1720014509,,66,98,,,
1457304115,100,,,,,
1245329127,,97,56,,89,85
1396869616,,,99,,,
1326296245,,100,,,,
1053541920,,,85,,,
1558558619,,100,,,,
1619143849,,,,94,,
1285662726,,89,,,,
1154413136,,,,,100,
1295807436,,,100,,,
1831335280,,,91,,,
1619902616,,96,,,,
1124073770,,100,,,,
1801079611,,100,95,,,
1467733519,,,100,,,
1265737530,,94,,,,
1548527237,,100,,,,
1194099374,,100,,,,
1134332794,,91,,,,
1467689844,,82,65,,,
1568742369,,,62,,,
1427332675,0,100,30,,,
1770861882,,,100,,,
1275702417,0,100,47,,,
1356635056,,,97,,,
1013296607,,,100,,,
1912289489,,100,,100,,
1609073220,,100,47,,,
1558548586,,100,,,,
1356621783,,94,,,,
1417129339,,,54,,,
1609899699,,,90,,,
1578848289,0,100,100,,,
1861792509,,,0,,,
1104118546,,48,,,,
1386844587,,,,99,,
1275831778,,,77,,,
1245219443,,100,100,,,
1205048436,,100,,100,,
1083902647,,,76,,,
1174686893,,100,,100,,
1942597323,,,27,,,
1811159858,,,,100,,
1447239637,,100,,,,
1184926891,,,100,,,
1073518668,,100,,,,
1780984559,,,94,,,
1467752212,,100,,,,
1508165218,,,100,,,
1538274923,,,,100,,
1740392539,,95,,,,84
1578727343,,100,,,,
1902103013,,,,100,,
1588963995,,100,,,,
1104892124,,,87,,,
1003113366,,,100,,,
1124291000,,100,12,,,
1356351712,,100,,,,
1841389863,,97,59,,,
1508836230,,100,83,,,
1154309052,,100,,,,
1508821877,,,99,,,
1679565055,,100,63,,,
1437179157,,99,,,,
1700935715,100,100,,,,
1356654396,,,100,,,
1508948563,,,,100,,
1518110931,,92,,,,
1952360182,,100,,,,
1902125511,,,76,,,
1518101443,,95,98,,,
1144569393,,,100,,,
1861626368,0,96,44,,,
1871776195,,,93,,,
1942637533,,100,55,,,
1457774499,,,,0,,
1881827368,,99,,,,
1811151426,,89,,,,
1033416532,,,100,,,
1225326580,,98,,,,
1295168581,,,100,,,
1841631702,,100,100,,,
1942521174,,100,100,100,,
1366604704,,,100,100,,
1689961757,,100,,,,
1144556960,99,99,,,,
1194916999,,92,51,,,
1639511520,,100,,,,
1629293980,32,,,,,
1548587645,,100,,,,
1073604005,,,100,,,
1609045343,56,98,79,,,
1952651275,,,84,,,
1558534909,,100,,,,
1801021407,,,3,,,
1447509906,,,100,,,
1891050068,,,96,,,
1184970444,,80,,,,
1487956488,,,85,,,
1063669257,,85,40,,,
1831392877,,100,100,100,,
1548492747,,77,,,,
1972868271,,100,,,,
1457589533,,,39,,,
1851577449,,100,,,,
1770783243,,98,64,,,
1750518718,,99,58,,,
1114216827,,,100,,,
1013000280,,,100,,,
1710388962,,,77,,,
1255395679,,,83,,,
1437111226,,92,88,,,
1043312887,,100,50,,,
1255391801,,99,,,,
1124165618,,99,,,,
1023182763,,100,81,,,
1811958739,,100,33,96,,
1518060649,,,0,,,
1780614230,,,22,,,
1982684098,,,100,100,,
1265433601,,,98,,,
1619924933,,100,,,,
1720018252,,,100,,,
1174591531,,,,,100,
1790768265,,100,51,,,
1609815943,,100,,,,
1427027952,,100,,,,
1285613265,,,,100,,
1083681621,,97,,,,
1174521116,,100,,,,
1780664631,,98,,,,
1992708853,,98,,,,
1508863382,,100,,,,
1740275270,,,97,,,
1760416200,100,95,30,,,
1538127246,,99,,,,
1972537892,,96,,,,
1912980780,,100,,,,
1730141409,,,100,,,
1528008463,,99,93,98,,
1164427696,,100,,,,
1811027790,,100,,,,
1669440350,,100,45,,,
1285611202,,94,68,,,
1952339582,,100,30,,,
1427103712,,95,,,,
1336182260,,100,,,,
1710914098,0,100,41,,,
1386786671,,,,15,,
1992741177,,90,42,,,
1659385375,,87,,,,
1063451367,,56,70,,,
1285691485,,100,,,,
1932264462,,,100,,,
1215039144,100,100,,,,
1609865120,,100,,,,
1245206143,,,52,,,
1841231099,,98,65,,,
1457349607,,97,,,,
1528082443,,87,32,,,
1821203548,,100,41,,,
1366475782,,,100,,,
1528054590,,,,100,,
1194725366,,90,,,,
1790772911,,,,95,,
1215999339,,100,100,,,
1447242268,,,,100,,
1003858374,,,4,,,
1972556785,,,100,,,
1912915158,,,100,,,
1972586899,,100,,,,
1538133780,,,,,,100
1457383150,,100,,,,
1023059177,,,100,,100,
1306843099,,,100,,,
1740298876,,100,,,,
1891764379,,100,,,,
1114968195,,,100,,,
1639175425,,100,100,,,
1194717090,,99,,,,
1225020803,,100,,,,
1649369463,,94,,77,,
1477530350,,100,,,,
1689645905,,78,38,13,,
1205828449,19,,,,,
1407824360,,100,,,,
1104803766,,100,29,,,
1033133707,,100,99,100,,
1699750356,,96,,,,
1528059391,,100,,,,
1083713978,,,100,,,
1780695569,,,96,,,
1043268527,100,,,,,
1952323784,,98,66,,,
1700857331,,79,,,,
1104995075,,,,,,69
1841257557,,77,,,,
1447202346,,100,100,,,
1902888506,,100,,,,
1396745105,,100,,,,
1629070222,,,,95,,
1851485940,,,95,,,
1588600894,,100,,,,
1144381658,,100,,,,
1134108889,,,100,,,
1801856141,,94,39,,100,87
1598739054,,100,,,,
1881650281,,,100,,,
1649262080,,,100,,,
1427129071,,98,48,95,,
1487714556,,53,54,,,
1528045630,,99,90,,82,98
1205921160,,98,,,,
1104939800,,,99,,,
1588698161,,,100,,,
1508827262,,100,,,,
1912999707,,100,64,,,
1427008770,,99,,,,
1154426146,,66,82,70,,
1942313572,,,100,,,
1194786210,,100,61,,,
1649273806,,,100,,,
1699769935,,100,100,,,
1528051711,,,99,,,
1821034471,,100,,,,
1407805179,,,95,,,
1740290097,,100,100,,,
1588762066,,,0,,,
1528157500,,92,,,,
1306838099,,100,,,,
1518951920,,,77,,,
1134172554,0,100,33,,100,95
1568467918,,100,98,100,,
1215979620,,95,,,,
1255334124,,,49,,,
1992783021,,95,,,,
1508837550,,,98,,,
1568454163,,33,,,,
1649297391,,99,,,,
1245342955,,,90,,,
1811970320,,,94,,,
1619062502,,,,100,,
1306833496,,100,,,,
1053410134,,,100,,,
1558364182,,100,53,,,
1457350902,,,99,,,
1972506244,,,58,,,
1154350502,,,,35,,
1184622920,,86,88,,,
1235290727,,,100,,,
1407833353,,95,,,,
1912953050,,100,,100,,
1063453165,,100,100,,,
1770561565,,100,,,,
1215934153,,,100,,,
1033166970,,93,37,,,
1851312367,,100,,,,
1225107634,,,,0,,
1174531370,,100,100,,,
1376633909,,100,,,,
1609866201,,99,,,,
1598744690,,82,31,,,
1013974435,,91,75,,,61
1699786251,,97,100,100,,
1679569214,,100,,,,
1902919319,,100,,,,
1932100187,,95,,,,
1346242146,,100,,,,
1750389011,,,94,,,
1467407759,,100,,,,
1518961903,,100,32,,,
1346250883,,,98,,,
1013998095,,99,98,,,
1689637886,,90,52,31,,
1154325082,,100,,,,
1609978741,,,100,,,
1861468100,,100,,,,
1982654612,,100,,,,
1508812538,,99,,,,
1134229271,,,100,,,
1780605626,,97,99,,,
1346204377,6,95,42,,,
1902851413,,,100,,,
1518982982,,98,,,,
1396816674,,100,,,,
1649412743,100,,,,,
1629205232,,100,,,,
1295962892,,100,,,,
1659502821,,98,,,,
1841362308,,,91,,,
1255530382,,100,100,100,,
1548210453,,100,,,,
1619078227,,58,84,60,,
1346494655,,87,,,,
1346281995,,100,100,,,
1356345839,,100,,,,
1306885827,,100,,,,
1548252695,,100,100,,,
1073750188,,,0,,,
1245476977,,91,92,65,,
1245391648,97,100,67,,,
1811155419,0,100,35,,,
1407984560,,100,,,,
1366693343,,,100,,,
1659392207,,100,,,,
1023272283,,,,100,,
1508020769,,98,,,,
1508871963,,,88,,,
1861587008,,100,100,,,
1043274152,,98,,,,
1821290131,,100,92,100,,
1316986458,99,,,,,
1386733558,0,100,34,,100,
1043497860,,100,99,,,
1093704223,,100,,,,
1285893487,,100,,,,
1225047301,,100,63,,,
1467615823,,,99,,,
1457354284,,100,,,,
1659480564,,,100,,,
1952580466,,100,100,,,
1619047206,,100,29,,,
1518054519,,100,49,,,
1760481881,,,100,,,
1538275102,,100,93,,,
1710927041,,,,50,,
1982657664,,100,100,,,
1992745525,,100,0,,,
1285841270,,100,,99,,
1538141528,55,10,22,93,,
1154547073,,100,,,,
1710158019,100,100,100,,,
1033302526,,,99,,,
1457522542,,,75,,,
1972505238,,65,78,74,,
1235320474,,98,76,,,
1265483705,,,100,,,
1639373269,,96,32,60,,
1750495230,,88,40,,,
1245329069,,,71,,,
1194701532,,100,,,,
1750355525,,100,79,,,
1952315806,,,51,,,
1093923385,,100,,,,
1053516088,,,51,,,
1205831252,,100,,,,
1144210659,,100,,,,
1588864532,,100,100,,,
1356405187,,100,45,,,
1376541896,,100,100,,,
1871570606,,100,,,,
1063404028,,100,100,95,,
1508851627,100,100,,,,
1154330637,,100,,,,
1619930427,,,100,,,
1396781001,,,32,,,
1447234067,,,100,,,
1174555601,100,100,100,,,
1144215021,,,100,,,
1811048523,,,,17,,
1104932458,48,97,,,,
1790705945,,100,,,,
1700885910,,83,9,,,
1053460394,,100,,,,
1558343095,,100,,,,
1942262969,,,100,,,
1184610289,,98,,,,
1275557944,,100,100,100,,
1417271826,,,100,,,
1801983986,,100,,,,
1003805102,,100,34,,,
1225069792,,100,,,,
1831332162,,,100,,,
1184862625,,,,100,,
1750353140,,100,,,,
1225223043,,98,,,,
1780633859,,,25,,,
1629042437,,99,93,,,
1811989536,100,100,100,,,
1689609281,,93,48,,,
1437142858,,100,100,,,
1619087061,,,,95,,
1952381063,,,100,100,,
1609948777,,100,,,,
1912011412,,100,33,,,
1790761799,,89,,,,
1235243304,,,,94,,
1346225984,,94,47,,,
1558338053,,,80,,,
1508027277,,100,,,,
1851628051,,,100,,,
1881629962,,97,,,,
1740264126,,,100,,,
1033103965,,,11,,,
1336178789,0,,,,,
1861650145,,,60,,,
1669732483,,,100,,,
1386876324,100,,,,,
1962759464,,84,,,,
1366614927,0,,,,,
1740571686,,100,45,,,
1912066614,,,100,,,
1235335381,,100,,,,
1659615243,,,100,,,
1568604593,,100,,,,
1992063952,,100,,,,
1649536947,0,97,41,,,
1235372996,,,,,76,
1750536645,,100,100,,,
1518901511,,98,43,,,
1083678387,,99,95,,,
1245436708,,,79,,,
1790781862,,,100,100,,
1306002373,,100,100,,,
1477752970,,87,65,,,
1861412736,,,100,,,
1508827643,100,,,,,
1942272075,,99,,,,
1619283975,,,100,,,
1801067376,,91,,,,
1427338730,,97,39,,,
1053611996,,100,,,,
1548266489,,100,,,,
1235412966,,,99,,,
1891077053,,,21,,,
1528144110,,69,33,14,,
1144505975,,100,97,,,
1215165667,,100,42,100,,
1831224526,,100,,,,
1720397730,,,,30,,
1912014259,,,54,,,
1962493734,,100,,,,
1568467298,,100,,,,
1922004928,,,3,,,
1013942267,,,100,,,
1154567790,,100,,,,
1881778835,,100,100,,,
1225016074,,,100,,,
1215184544,,100,,,,
1679577332,,,,83,,
1104008226,,100,,,,
1760790158,,,99,,,
1205097383,,79,95,,,
1023257086,,,42,,,
1750698551,,,100,,,
1417961129,,92,,,,
1114916368,,100,,,,
1205086733,,100,100,,100,
1023057122,,,,23,,
1558439125,,,,100,,
1134325475,,99,,,,
1508193970,,,100,,,
1114992914,100,,,,,
1164453460,,,,93,,
1982612511,,100,,,,
1750389755,,81,23,11,,
1568862951,,100,89,,,
1003089814,,98,,,,
1699069914,,100,96,,,
1861809261,,,,100,,
1295028058,,100,,,,
1134138548,,,,42,,
1558421347,100,100,100,,,
1508203191,,,14,,,
1285074187,,,100,,,
1134552128,,,100,,,
1093863367,,,0,,,
1760681290,,100,,,,
1427303841,,,23,,,
1710975073,,100,,,,
1750645370,,100,,,,
1760723118,,,100,,,
1588901961,,43,38,13,,
1124254412,,93,39,,,
1063618874,,100,,,,
1568464006,,100,,,,
1962486241,,,100,,,
1992735526,,,100,,,
1710935259,,100,100,,,
1629076146,,100,,,,96
1285645671,,100,,,,
1184627671,,,78,,,
1972579944,,,100,,,
1396754453,87,72,62,,,
1083612691,,98,,,,
1457347866,,100,,99,,78
1467410258,,93,,,,
1740288158,,100,,,,
1386630671,,,100,,,
1689678070,,,,,100,
1316904170,,,,,,100
1285692053,,100,83,100,,
1699783597,,100,27,,,
1508961319,,100,,,,
1487610366,,,100,,,
1194712208,,100,100,,,
1003893454,,100,,,,
1639297948,,,97,,,
1255439014,99,,,,,
1841275427,,100,,,,
1053365023,,100,99,,,
1144310608,,94,,,,
1114081551,,100,,,,
1295786952,,100,,,,
1114929858,,,85,,,
1235121633,,98,,,,
1407800170,,100,100,,,
1922058940,,98,,,,
1699869461,,,99,,,
1912018359,,100,97,,,
1609890474,,100,,,,
1306891148,,27,67,,,
1336177112,,71,44,,,
1346310968,,,,,100,
1598756009,,94,,,,
1326093550,,,100,,,
1124151303,,,100,,,
1114000767,,100,100,,,
1891768198,,,48,,,
1992751788,,,98,,,
1033192893,,,100,,,
1053493635,,100,,,,
1912007634,100,100,,,,
1982600888,,96,,,,
1689680167,,,87,,,
1164469144,,99,,,,
1689679888,,98,,,,
1649217712,,71,93,87,,
1972583722,,100,48,,,
1821089038,,,60,,,
1922003359,,,88,,,
1891757019,,100,28,93,,
1932186061,,100,98,,,
1578623237,,,,99,,
1942305164,,100,73,,,
1982633590,,100,74,,,
1982600987,,99,99,94,,
1548262959,,,77,,,
1154381887,,100,,,,
1871599605,,100,,,,
1073626677,,86,51,,,
1902874449,,100,,,,
1295703064,,,100,,,
1669425757,,,100,,,
1497752299,,99,,,,
1952399784,,100,,,,
1184621856,,,,,,87
1740244870,,96,,,,
1205835881,,88,,,,
1609957463,,,99,,,
1225143084,,,48,,,
1477573327,,100,,,,
1932194297,,100,,,,
1164487575,,,70,,,
1023075918,,97,,,,
1275594269,,,100,,,
1376546853,,8,0,0,,
1255345963,,100,97,,,
1093708752,,99,90,,,
1558337972,,,100,,,
1174609879,,,2,,,
1952400475,,,,,100,
1104833318,,100,,,,
1134239437,,98,,,,
1598761660,,100,54,,,
1700819729,,96,,,,
1699775627,,95,70,,,79
1902846801,,,100,,,
1407817158,,99,95,,,
1578592556,,100,,,,
1881784619,,,100,,,
1346210994,,100,,,,
1700847431,,100,100,,,
1508845082,,100,100,,,
1861474090,,100,,,,
1033195888,,100,,,,
1023039310,,84,76,,,
1811942394,100,100,99,,,100
1346380359,,100,,,,
1285624684,,100,,,,
1578541421,,,99,,,
1194795328,,100,,,,
1144258070,,78,34,,,
1871541821,,100,,,,
1427055672,,100,,,,
1275623191,,100,,,,80
1861494916,,,,100,,
1053490045,,91,,,,90
1295709699,,100,,,,
1447348347,,100,,,,
1891870416,,,,100,,
1235113044,,100,100,,,
1194812289,,94,,,,
1760592695,,100,100,100,,
1457309015,,,98,,,
1376581488,,100,,,,
1205866589,,75,35,,,
1467517599,,100,100,,100,
1750305207,,100,,,,
1902842651,,,95,,,
1053335372,,100,,,,
1003920521,,100,97,100,,
1265478275,,,98,,,
1558357723,,,,32,,
1558446526,,,,,86,
1942221395,,93,,,,
1043250186,,100,,,,
1467431403,,92,,,,
1477536217,,,,,,99
1649254343,,100,,,,
1265425045,,99,98,,,
1649200338,,,100,,,
1992721500,,96,,,,
1588609960,,100,,,,
1942279625,,100,,100,,
1609801570,,78,,,,
1356307698,,90,93,97,,
1417914540,,,58,,,
1942289798,,100,,,,
1659327831,,,92,,,
1174577050,,98,88,,,
1013997626,,86,,,,
1538124466,,99,,,,
1407888522,,,42,,,
1780634659,,98,,99,,
1548241763,,,73,,,
1831166891,,100,,,,
1720082068,,,75,,,
1497749683,0,100,31,,,93
1124098785,,99,97,,100,
1356400808,,,90,,,
1497773584,,100,100,,,
1831180983,,100,,,,
1013907476,,,,,,91
1164491593,,100,,,,
1689608093,,,91,,,
1427056811,,96,45,,,
1619032182,100,,,,,
1467428904,,100,,100,,
1083608491,,99,,,,
1740292176,,89,,,12,88
1235128851,,89,,,,
1649222902,,100,,,,
1760476303,,100,38,,,
1386696011,,100,,,,
1538173869,,,99,,,
1417916859,,100,,,,
1538160726,,99,50,,,
1720031693,,,100,,,
1972592319,,,,,100,100
1649479577,,,,28,,
1225030471,,99,,,,
1093717936,,100,,,,
1558465674,,,,77,,
1053355115,,94,,,,
1598732430,,100,,,,
1215985056,,100,,,,
1659362507,,95,,,,
1558350207,,100,,,,
1891752523,,48,24,,,
1669459970,,64,,,,
1598762395,,100,,,,
1033118260,,,97,,,
1215915616,,100,,,,
1972522522,,,66,,,
1972731701,,100,,,,
1174792055,,,100,,,
1144269408,,,,,,92
1346439213,,100,,,,
1154401305,,,100,,,
1649380031,,,64,,,
1417100405,,61,27,,,
1518904838,,98,,,,
1861668907,,,,100,,
1760611305,,100,,,,
1104062678,,100,,,,
1861491201,,100,100,,,
1396700977,,47,59,33,,
1588780779,,62,26,,,
1659365385,,86,65,,,
1093719692,,100,,,,
1396936035,,100,,,,
1972577690,,100,,,,
1265696132,,,100,,,
1750484861,,100,,,,
1518960632,,100,,,,
1295974871,,,96,,,
1669569547,,100,100,,,
1225095227,,100,,,,
1982843603,100,,,,,
1740244565,,96,,,,
1043405541,,,,,,95
1932130143,,98,,,,
1881667905,,100,,,,
1891799128,,100,,,,
1700055506,,,100,100,,
1265512164,,100,,,,
1740260686,,100,,,,
1588713754,,85,54,,,
1457416604,,92,45,,,
1013073105,,,100,,,
1407991250,,99,87,,,
1396741674,,100,,,,
1114064672,,100,100,,,
1922098631,100,,,,,
1629243837,,100,,,,
1649326059,,,,100,,
1194739672,,100,96,,98,98
1881688356,,100,100,,,
1942366265,,87,52,,,
1891755583,,98,,,,
1093772683,,100,,,,
1205812104,,87,,,,
1093828295,,,89,,,
1679610737,,100,,,,
1467657866,,96,,,,
1538197702,,,,15,,
1265531859,,96,,,,
1942491378,,,0,,,
1497731376,,97,,,,
1396877676,,,96,,,
1306929658,,100,93,100,,100
1609074681,,81,33,,,
1235322165,,100,72,,,
1437142825,,100,,,,
1811044795,,,,,,81
1033222708,,100,100,,,
1063576296,100,,,,,
1568539252,,48,78,53,,
1588684047,,100,,,,
1922196526,,86,61,,,
1588759419,100,100,,,,
1023081890,,,100,,,
1255360525,,100,,,,
1518954536,,100,,,,
1609878214,,,100,,,
1609902105,,,,100,,
1114035896,,,,100,,
